3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
3181,2035,179,58,107,122,88,49,18,67,68,23,48,28,45,23,30,3,36,15,
2432,1072,183,145,244,208,47,51,39,32,94,61,65,23,18,41,24,6,19,40,
3420,714,160,52,40,3,45,45,24,36,5,6,1,7,27,19,22,10,14,9,
42,131,96,296,52,15,49,36,41,20,1,21,6,25,17,9,16,10,12,2,
475,924,143,11,8,7,20,24,14,40,24,14,11,12,28,4,25,4,20,0,
527,1344,83,24,17,35,16,13,6,29,31,46,60,11,10,19,11,3,11,0,
644,8,5,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,
1215,398,141,47,24,8,23,35,19,22,39,4,1,4,11,17,13,10,9,15,
659,20,19,4,2,2,15,8,5,2,1,2,12,4,0,11,3,0,2,1,
68,50,250,20,41,58,17,9,3,12,29,60,60,3,4,20,12,2,10,1,
244,63,0,0,2,5,6,2,2,6,0,2,2,2,4,0,1,2,0,0,
819,71,21,2,24,0,9,18,8,5,1,0,0,13,7,6,5,7,2,4,
326,81,66,14,6,7,5,10,3,19,22,12,1,3,9,2,11,1,9,7,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322,22,10,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,2,0,
20,151,12,2,3,1,7,3,8,6,0,0,0,6,11,3,2,1,5,0,
1,181,0,0,0,0,5,4,1,0,0,0,0,1,3,0,0,0,1,0,
75,148,59,49,51,102,14,20,15,33,65,56,65,7,4,34,6,13,7,21,
54,122,16,14,39,45,2,2,4,3,21,4,0,0,0,2,1,0,0,28,
2,23,5,7,99,69,6,4,1,4,14,19,4,7,1,4,0,1,2,3,
22,308,16,4,1,0,14,4,1,16,0,0,0,1,7,1,10,1,11,0,
1,17,91,0,3,0,13,111,36,13,0,0,0,34,16,0,11,4,17,0,
38,23,2,0,0,0,0,1,6,4,0,0,0,0,1,0,0,0,0,0,
3,213,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
488,23,20,2,2,0,1,0,1,2,12,2,0,0,1,0,0,0,0,0,
490,11,5,2,33,0,4,10,4,0,0,0,0,1,0,4,1,4,0,0,
110,10,3,17,6,0,1,2,1,0,6,1,0,0,0,0,2,0,1,24,
3,49,26,20,5,2,14,10,72,5,0,2,0,13,11,1,25,6,18,0,
3,7,22,16,9,1,4,9,15,6,26,15,60,5,14,32,4,5,5,5,
13,242,5,1,3,2,4,1,0,1,0,0,0,16,3,0,0,1,1,0,
1,48,13,0,0,1,83,0,4,4,0,0,0,0,3,0,0,0,0,0,
414,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,157,31,3,0,0,4,2,0,21,0,0,0,0,8,0,8,1,5,0,
259,7,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,1,1,0,
203,5,8,0,0,1,2,0,4,2,0,0,0,0,0,0,1,0,0,0,
108,24,9,64,18,6,1,1,2,5,54,6,0,0,0,0,2,0,2,35,
452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
164,440,44,10,3,0,8,1,2,20,9,2,0,2,9,0,5,1,8,1,
