3735,2125,355,333,259,211,156,135,114,99,97,73,68,55,54,48,46,45,45,42,
3133,2026,179,58,110,126,88,50,18,67,67,24,47,30,45,23,30,3,36,15,
2434,1074,184,145,244,208,47,51,39,32,94,61,65,23,18,41,24,6,19,40,
3420,714,160,52,40,3,45,45,24,36,4,6,1,7,27,19,22,10,14,9,
42,131,94,290,54,17,49,35,41,18,1,20,7,24,17,9,16,10,12,2,
468,945,141,10,7,7,20,24,14,34,24,13,11,12,28,4,27,4,23,0,
523,1341,85,24,17,32,16,13,6,29,21,46,61,11,11,20,12,3,11,0,
670,8,5,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0,
1146,426,171,46,23,8,25,37,19,27,38,4,1,4,11,17,15,11,10,11,
658,20,17,4,2,2,15,8,5,2,1,2,12,4,0,11,3,0,2,1,
62,46,233,20,38,58,18,9,3,12,29,60,59,3,5,20,11,2,8,1,
260,65,0,0,2,5,6,1,2,6,0,2,1,3,4,0,1,2,0,0,
949,72,21,4,23,0,8,16,7,5,1,0,0,13,7,5,5,7,2,6,
346,76,69,15,6,6,5,9,3,18,23,12,1,3,9,2,11,1,10,7,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
320,22,10,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,2,0,
19,135,10,2,4,1,6,3,8,4,0,0,0,6,9,3,2,1,1,0,
1,168,0,0,2,0,5,4,1,0,0,0,0,1,9,0,0,0,1,0,
75,137,58,48,51,102,15,19,15,34,66,57,65,7,4,33,6,13,7,21,
55,121,16,14,41,45,2,2,3,3,21,4,0,0,0,2,1,0,0,27,
3,23,5,6,84,84,6,4,2,4,15,18,4,7,1,4,0,1,2,2,
18,316,14,4,1,0,13,4,1,17,0,0,0,2,5,1,8,1,11,0,
1,15,106,0,4,0,12,103,38,11,0,0,0,33,15,0,12,4,15,0,
29,24,2,0,0,0,0,1,6,4,0,0,0,0,1,0,0,0,0,0,
3,222,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
489,23,20,2,1,0,1,0,1,2,3,2,0,0,1,0,0,0,0,0,
507,11,5,2,35,0,4,10,4,0,0,0,0,1,0,4,1,4,0,0,
103,10,3,17,4,0,1,2,1,0,5,1,0,0,0,0,2,0,1,23,
3,52,24,20,8,2,13,11,68,4,0,2,0,14,12,1,24,4,13,0,
3,7,21,16,9,1,4,9,15,6,28,16,59,6,14,31,4,5,5,5,
11,227,5,1,3,2,4,1,0,1,0,0,0,16,3,0,0,1,1,0,
1,48,14,1,0,1,88,0,4,4,0,0,0,0,3,0,0,0,1,0,
427,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,143,26,2,0,0,4,2,0,18,0,0,0,0,8,0,8,1,4,0,
260,7,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,1,1,0,
198,5,8,0,0,1,2,0,4,2,0,0,0,0,0,0,1,0,0,0,
111,24,9,64,18,6,1,1,2,5,54,6,0,0,0,0,2,0,2,35,
448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
218,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
158,426,41,7,2,0,7,1,1,21,7,2,0,2,9,0,4,1,8,1,
38,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,4,17,14,2,0,5,86,10,6,0,0,0,10,4,0,7,13,15,0,
102,35,12,0,0,0,5,0,1,3,0,0,0,1,5,0,0,0,2,0,
151,88,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,
142,5,5,0,0,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,
423,115,10,9,2,0,3,0,0,2,10,0,0,0,1,0,1,0,2,4,
120,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,123,11,3,4,0,4,0,3,4,0,0,0,0,2,0,0,3,2,0,
0,5,16,36,110,13,11,2,10,1,1,4,2,7,3,1,2,5,2,0,
88,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
34,38,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
46,1,0,0,0,0,0,0,0,5,0,4,1,2,0,1,0,0,0,0,
77,174,10,2,2,2,2,0,1,10,0,8,1,0,2,1,1,0,2,0,
152,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,
19,115,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,
20,32,2,1,13,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
38,25,3,1,1,0,0,0,1,2,0,0,0,0,12,0,0,0,2,0,
