11543,2
11540,2
11545,0
11549,2
3483,0
5986,0
5984,2
5985,0
6797,2
6794,2
6790,2
6791,0
6799,2
16252,2
16251,2
273,0
16257,0
16708,2
19975,0
16705,2
279,0
16707,0
16258,0
16700,0
12014,2
12017,2
12016,0
12011,0
12010,0
12380,2
17258,0
15482,2
17250,0
17251,2
17254,0
17256,0
10709,0
10708,0
9258,0
9259,0
10703,0
9525,2
9526,0
9255,2
9252,0
9253,0
9250,2
10704,0
15956,0
3958,2
6348,0
3511,0
3517,2
3514,0
2688,0
2687,2
2681,0
14626,2
14622,2
14623,0
14629,0
98,2
93,2
96,2
13059,2
13053,0
13056,0
13054,0
18703,2
18708,2
17829,0
17825,2
17822,2
20259,0
20252,2
20251,2
20256,2
20257,2
20255,2
1177,2
1176,2
1174,0
1173,2
1170,2
1178,2
7189,2
7184,2
7185,2
3433,0
3435,0
12831,2
12830,0
12836,0
12834,0
8017,2
8016,2
8547,2
8546,0
15281,2
8012,2
15283,2
8010,2
7455,2
7453,2
7459,2
2658,2
2742,0
4848,0
4595,0
10884,2
10885,2
10887,0
10883,0
16884,2
6537,0
8293,0
8292,2
15551,0
8294,2
15553,2
15000,2
393,0
390,0
399,2
2309,2
2308,2
4729,2
2301,0
13615,2
2303,2
2304,2
2307,0
19704,2
19702,2
16063,0
11283,2
11282,2
11285,0
11284,2
11287,0
17622,0
17625,0
3747,0
3744,0
3742,2
3743,0
3740,2
4621,2
4622,0
13532,0
4625,0
14539,0
11756,2
11755,0
11754,2
11753,0
11752,0
11751,0
11750,2
10695,0
11758,2
19560,2
19561,2
19562,2
16396,2
16394,2
16395,0
16398,0
16399,2
20887,2
20885,2
20735,2
20734,0
20736,2
20793,2
20888,2
13286,0
13282,0
13281,0
13280,0
203,0
17652,0
14166,2
21283,2
21281,2
21286,2
21287,0
21285,0
20089,0
20087,0
20080,0
10391,0
10393,2
10394,2
10398,0
7218,0
16935,0
16932,0
271,0
7212,2
272,0
7216,2
16939,0
12226,2
12227,2
6215,0
6214,2
6213,2
12223,0
6211,2
12221,2
16256,0
15708,2
6818,0
15878,2
15879,2
6811,0
6810,0
15702,2
15703,2
6815,0
6814,2
6817,2
6816,0
9755,0
9752,0
10573,2
19978,2
18930,0
18938,0
21429,0
8849,0
8845,0
8846,2
8914,0
11848,0
7669,0
18530,0
12249,0
1768,2
1769,2
1763,2
1760,2
1767,2
1764,2
1765,2
18646,2
19037,0
18313,0
692,2
693,2
690,2
691,2
696,2
1543,2
695,2
11111,2
698,2
699,2
11115,2
14476,0
8710,0
8711,0
8716,2
8717,2
11763,0
17923,0
5611,0
5617,2
5615,2
17925,0
17032,2
11568,2
11569,2
11563,0
11564,2
11565,2
11566,2
11567,2
3042,0
10702,0
9527,0
6778,0
6779,2
6774,2
6776,2
6777,2
6770,0
6771,2
6773,2
9964,2
9965,2
9967,2
9961,2
9963,2
259,0
16723,0
16230,2
16233,0
16232,0
19915,2
16234,2
16725,2
12033,2
12031,2
12036,2
12035,2
9509,0
9502,2
9503,2
9505,0
3688,0
3681,2
3680,2
3684,2
2518,2
2519,2
2517,0
2512,0
2513,0
3533,0
5058,2
3534,0
3539,0
5055,2
5057,0
5050,2
5051,2
5053,2
10760,0
10767,0
10768,0
14642,0
14867,0
14865,0
18549,0
18895,0
16745,0
18898,0
13070,0
13072,0
13890,2
13077,0
13078,2
18769,2
18768,0
18093,2
7896,0
18765,0
18096,2
18095,0
20270,0
20273,2
20274,2
20278,2
20279,2
10185,2
10186,2
10181,2
10180,0
10183,2
20376,2
1159,2
1157,2
1156,0
1153,0
1152,2
15119,0
15118,2
15111,0
15110,0
8036,2
8030,2
8032,2
8039,2
12858,0
8528,2
12853,0
8520,2
8526,2
12857,0
20693,0
16350,2
4297,0
4292,2
7261,2
4748,0
4742,0
4741,0
4740,0
4747,2
4745,2
19762,0
16003,2
19760,0
19761,2
19766,0
19767,2
16005,2
19769,0
17359,0
17607,2
17601,0
17352,0
2182,2
4609,0
4606,0
4604,0
2188,2
4603,0
4600,0
8683,0
12239,2
8681,0
8138,2
15345,0
151,2
153,0
152,2
20869,0
15430,2
157,0
20865,0
20715,2
6456,2
20712,2
20711,2
15348,2
19155,0
8137,0
19635,0
6187,2
6186,2
6185,2
5934,2
6181,2
6180,0
6189,0
6188,0
2725,0
5931,2
2720,0
15713,0
2729,2
2728,0
9190,0
7234,0
7235,2
7940,0
9194,0
7942,2
9196,0
10377,0
10375,0
7948,2
7949,2
10371,0
9744,2
16918,2
16916,2
16917,2
16910,2
16911,2
16912,2
16913,2
12208,0
3089,0
6235,2
6234,2
12207,2
6231,2
12201,0
6233,2
6232,2
10565,2
10518,2
9779,0
17291,0
9777,0
9771,0
10515,0
14981,2
18953,2
14983,2
14982,0
14985,2
8863,2
14987,0
18955,2
21404,0
14988,0
21406,2
21401,0
8868,2
21403,2
818,2
811,2
10233,2
816,0
817,2
5264,2
1706,2
5260,0
1708,2
14180,2
5269,2
5268,0
15851,2
14324,2
18374,0
11134,0
11133,0
11132,2
18371,0
17980,0
17981,0
16377,2
17986,0
3028,0
17988,2
3026,0
3025,0
3023,0
15580,0
15581,0
8738,2
15585,0
8736,2
8734,0
8732,2
8733,2
8730,0
8731,2
3957,0
4194,2
4192,0
4193,2
5670,0
5671,0
5672,0
5675,0
5677,2
5678,2
5679,2
8836,0
6437,2
15327,2
15324,2
6434,0
6433,0
12443,0
12441,0
8198,0
8199,2
15329,0
6758,0
6759,2
6752,0
6757,0
9943,0
9940,2
9941,0
16216,0
19935,2
16214,0
19933,2
16212,0
16211,0
19930,0
16749,0
16219,2
12050,0
12053,0
12054,0
12059,2
236,0
237,0
232,0
233,0
2538,0
2539,2
2532,0
2530,2
2534,0
10922,2
17164,0
17163,0
5072,2
5070,0
5071,0
5076,2
5077,0
17168,0
17169,2
9560,2
9561,0
9562,2
9563,2
10749,0
10748,0
932,0
10744,0
10743,2
10742,0
5382,0
5385,2
18563,2
11837,0
18567,0
18566,0
14666,2
14843,0
12852,2
13096,0
13095,0
13092,2
13093,2
13090,0
20298,0
20299,2
20291,2
797,0
9385,2
11181,2
793,0
9381,0
9382,2
9383,2
9388,2
9389,2
1138,2
1137,2
1135,2
1134,2
4974,2
15138,0
15130,2
15136,2
15321,2
7148,2
7149,0
7146,2
7141,2
7143,0
18746,0
2149,2
2148,2
18749,0
8501,2
8051,2
12874,2
8056,2
8506,0
8509,2
12878,0
7498,2
2886,2
2887,2
2884,0
16986,2
7490,0
7491,2
7496,0
7497,2
7494,0
7495,2
16393,2
3276,0
1288,2
4765,2
13656,2
4768,2
11249,0
11241,2
8767,2
11243,0
11242,0
16029,0
5808,0
16021,0
16022,2
16023,2
5807,0
19745,2
16026,0
17372,0
1572,2
687,2
11798,2
11793,0
11791,0
11795,0
680,2
7843,2
20840,0
16636,0
16688,0
16684,0
16685,0
16687,2
16680,0
16681,0
10354,0
10355,0
10356,2
2708,2
10352,0
4881,0
4884,0
2700,2
4887,2
7963,0
10688,2
7961,0
7966,0
7967,0
7964,2
9178,0
10682,0
7968,0
9172,0
9171,0
6119,0
16978,2
16979,0
3951,2
16973,0
16970,0
16975,0
17081,0
17083,0
17082,2
17084,0
17086,0
17089,2
6252,2
12260,0
18407,0
12266,2
6254,2
10530,0
10532,2
10534,2
15639,0
10538,2
8545,2
8544,0
19828,0
9712,0
8015,2
3474,2
10923,2
3477,2
836,0
837,2
3472,0
3473,0
21462,2
8541,2
21460,2
839,2
21466,0
18975,0
8540,2
20593,2
8543,0
20596,2
20598,2
12912,0
11623,0
6222,2
19998,0
15637,2
1729,2
5245,0
1727,2
1722,2
1723,0
5243,0
15832,2
15833,2
15831,0
13131,2
15834,2
6802,2
9003,2
13139,0
13138,2
3007,0
14300,2
3001,2
3003,0
18354,2
18355,2
18356,2
18357,0
3009,0
18351,2
20334,2
1588,0
9108,0
17968,0
20332,2
17967,2
17964,2
17965,2
1586,2
17963,0
17960,0
1585,2
7939,2
12483,0
9102,0
10676,0
5658,2
5659,0
5657,2
5654,2
10674,0
5650,2
16727,2
15308,0
12469,0
21093,0
12464,0
6414,0
15306,0
15307,2
15300,2
12461,0
6413,0
15303,0
7776,2
7774,2
21143,2
7771,0
3917,2
3916,0
19483,0
19482,0
3910,2
19489,0
3918,0
8314,2
6731,0
6732,0
6733,2
6734,2
8311,2
8313,2
6738,2
6739,2
8318,2
9928,2
9929,0
9920,0
9923,0
9925,0
9926,0
9927,2
19263,0
19262,0
214,2
19267,2
213,0
210,2
211,2
16762,0
16761,0
6088,2
12078,2
12077,2
6084,2
6085,0
6082,0
6083,0
11572,2
15060,0
3649,2
3647,2
3645,0
3643,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2558,2
2559,0
11476,2
11477,2
11475,2
11470,2
11478,2
11479,2
5012,2
5013,2
5015,2
5018,2
17148,0
17419,0
17417,0
17146,0
17412,2
17411,0
4419,2
4412,2
4411,0
4410,2
918,0
9549,0
9547,2
9544,0
9543,2
14828,0
14826,0
20105,2
21363,2
21362,2
11817,0
18504,0
11812,0
15153,2
15152,2
15154,0
15157,2
15156,0
7168,0
7161,0
7166,0
7167,2
12898,2
12897,2
12891,0
12890,0
12893,2
12164,0
1111,2
1446,2
1445,2
12166,2
1117,2
1440,0
1118,0
3707,0
1449,2
6520,2
6523,2
15013,0
1803,2
6524,2
6527,2
6914,0
13611,0
6529,2
4788,2
4785,0
4781,0
4780,2
5822,2
5827,0
5826,0
11260,0
11265,0
15548,2
1801,0
19703,0
9674,0
19441,0
5849,0
14540,2
10108,2
199,2
198,0
11065,0
196,2
191,0
11983,2
10107,0
15496,2
8663,0
17315,0
17314,0
17317,2
17316,0
17318,0
12790,0
12791,0
12797,0
9155,0
2769,0
2768,0
10335,0
2763,0
2762,0
10338,2
2760,0
2767,0
9158,2
2765,0
2764,0
16950,0
8668,2
16404,0
16405,2
16403,0
16400,2
16401,2
7901,0
7902,2
7903,2
9487,0
9486,2
9484,2
12240,2
6273,2
21199,2
12244,2
6274,2
6277,2
13530,0
6279,2
21193,2
21190,2
21191,2
21196,2
21197,0
21194,2
21195,2
20822,2
20825,2
20824,0
20826,2
20829,0
9733,0
9734,0
4081,2
9738,0
16719,2
21336,2
21337,2
21333,0
21330,2
21447,2
21448,2
16714,0
21339,0
3452,0
16715,2
3456,2
851,0
852,2
853,0
3459,0
859,2
248,0
16710,0
19963,2
10586,0
8905,2
14146,0
5228,2
5223,2
5222,2
5220,2
5226,0
18816,2
13113,2
15819,2
13110,2
13116,0
13115,0
13114,2
15810,0
15811,0
13118,2
15816,2
3063,0
3062,0
14499,0
18339,2
3067,2
17943,0
18332,0
3069,0
18336,2
18334,0
16392,2
20311,0
20310,2
20314,2
20319,2
16390,2
7570,0
19137,2
5723,2
1306,0
1300,0
1301,2
1303,0
1308,2
498,0
494,2
20883,2
496,0
497,0
490,2
15368,0
12409,0
6473,0
15363,0
6471,0
6477,2
6476,2
6475,2
6474,2
16706,0
7755,2
7757,2
7752,2
7839,0
3939,2
19464,0
3937,2
19466,2
3931,0
3930,2
3933,0
19462,0
8331,0
8337,2
8334,2
8335,2
6716,0
8338,2
9530,2
6710,2
6711,2
9906,0
9907,0
9904,2
9905,0
9902,2
9903,0
9901,2
9909,2
19208,0
13757,0
4041,0
13753,0
4043,0
4048,0
3667,2
3661,0
3660,0
3669,2
3668,2
10122,0
2578,0
2579,2
13966,0
2577,2
2574,0
2570,0
11459,0
11455,0
11450,0
11451,2
11452,2
17434,0
3592,0
17436,0
3597,2
3596,2
17432,0
3594,0
3599,2
3598,0
17128,0
13320,0
13321,0
17123,0
4439,2
17127,0
977,0
976,2
971,0
978,0
20129,2
4159,2
10470,0
10473,0
10472,2
10478,2
11872,0
11873,0
8925,2
11877,2
18835,0
11878,2
11879,2
18523,0
18830,2
8928,2
15179,0
3387,0
15175,2
3384,0
15171,0
7100,2
7102,2
7104,0
7107,2
7109,0
7837,2
1681,0
1680,0
1682,0
1684,0
1686,0
1689,2
1688,2
14771,0
1469,2
1467,2
1466,2
1461,2
1460,2
15913,0
5800,0
4239,2
4238,0
4237,0
4235,0
4233,0
5593,2
5592,2
5595,2
5594,2
5597,0
5596,2
5598,0
16568,2
13694,0
4215,0
317,0
315,2
314,0
11201,2
11202,0
11205,2
20909,0
7217,0
6217,2
12225,0
12222,0
13908,0
12229,0
6819,0
12676,0
15709,2
2291,2
15404,2
2297,2
19697,0
19690,0
19699,2
8696,0
16163,0
10917,2
19642,2
10913,0
17338,0
19645,0
17335,0
17334,0
17333,0
6813,2
10918,0
19312,0
10318,2
7922,2
10648,2
7297,2
10310,0
15704,2
10644,2
10313,2
10642,0
10315,0
7928,0
16428,2
16429,0
16424,2
16427,0
16420,0
16421,2
16422,2
6299,2
6298,2
6297,2
6295,2
6293,2
20807,2
20804,2
20803,2
20802,2
20801,2
20800,2
21318,0
21319,0
21315,2
17593,0
17597,2
17596,2
17595,0
3430,0
875,0
873,0
4592,2
4593,0
4591,0
2033,2
2744,2
2746,0
4845,0
4841,2
2039,0
17569,0
5201,0
5203,0
14168,2
5207,0
5209,0
11990,2
11993,2
3486,2
11994,2
11997,0
11996,2
13170,2
13172,0
13175,0
13174,0
11191,0
11193,0
11192,2
11197,0
11196,0
11198,0
18648,2
17922,2
3048,0
16300,0
3040,0
3043,0
17929,0
3047,0
3046,0
20379,0
20378,2
19862,2
20371,2
20370,2
20373,2
20372,2
20374,2
20377,0
19864,2
16307,2
1096,2
1090,2
1099,0
11674,2
15698,0
15692,2
15691,2
15694,0
15695,2
1322,2
1320,2
1326,2
1327,2
1328,2
6907,2
6450,0
6453,0
12423,0
6455,2
6454,2
6457,2
8685,0
8134,0
6458,2
8688,0
8689,0
8130,0
8131,0
15438,2
6908,0
7739,2
7733,0
7732,2
7730,2
7737,0
7736,2
7735,2
7734,2
19199,0
19198,0
1916,0
19448,0
19191,0
3952,2
19193,0
19440,2
19447,0
3954,2
8359,0
8350,2
8351,0
8353,2
8355,0
20266,2
4063,0
4061,0
4066,0
4067,0
4064,2
4065,2
4069,0
5787,0
5780,0
5782,0
5783,0
5788,0
5789,0
3603,2
3602,2
3601,2
3607,0
3605,2
3604,2
3609,0
19993,0
11433,2
11430,0
11431,0
11435,2
17452,0
17103,0
17457,0
4453,2
4452,2
4451,2
4457,2
4454,2
4459,2
4458,0
952,0
955,0
17655,2
20142,0
20140,2
16856,0
16851,0
16850,2
16852,0
16858,2
6335,2
6337,0
6331,2
12163,2
12162,0
12169,2
10453,2
9675,2
9677,0
10109,2
9671,2
10455,0
10105,2
10459,2
10458,2
9678,2
10100,0
10102,2
12094,0
11858,0
11859,2
8909,0
8908,2
11850,2
6060,0
18811,0
8906,0
11854,0
11855,2
8903,2
7128,2
7124,0
7120,2
1667,0
1666,0
1665,0
7954,2
2825,2
2826,2
2827,2
2820,2
5414,2
5415,2
5416,2
5417,2
3382,2
5411,2
3380,2
3381,0
14755,2
14757,0
14751,2
14752,2
3389,2
